% ARFF file for training-1.ratio.2.arff_and_training-2.ratio.2.arff
%
@relation bad_mem_access_and_false_sharing
%
% 16 original attributes=['r00c0', 'r0149', 'r0151', 'r02a2', 'r0126', 'r0227', 'r0224', 'r08a2', 'r01b0', 'r20f0', 'r02f1', 'r01f2', 'r01b8', 'r02b8', 'r04b8', 'r40cb']
% skipped attributes=['r00c0']
%
% the selected 15 attributes + the class attribute:
%
@attribute r0149 numeric
@attribute r0151 numeric
@attribute r02a2 numeric
@attribute r0126 numeric
@attribute r0227 numeric
@attribute r0224 numeric
@attribute r08a2 numeric
@attribute r01b0 numeric
@attribute r20f0 numeric
@attribute r02f1 numeric
@attribute r01f2 numeric
@attribute r01b8 numeric
@attribute r02b8 numeric
@attribute r04b8 numeric
@attribute r40cb numeric
@attribute status {good, badfs, badma}
%
@data
% # PDotProd: Good   : N=1000000 : Threads=1 : CompTime(ms)=482.54 : CompTime/TotalTime=99.1%
% 2
34706.0178236, 4157437.27487, 2320705.27318, 139879.186318, 197.936816509, 142142.30776, 601199.213881, 151457.503688, 4205688.15508, 41390.1665658, 201499.679206, 49.6486034766, 34.8526620432, 63.1293501159, 180074.498413, good
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=1000000 : Threads=1 : CompTime(ms)=689.70 : CompTime/TotalTime=99.0%
% # PDotProd: Bad-MA : N=1000000 : Threads=1 : CompTime(ms)=685.36 : CompTime/TotalTime=98.8%
% # PDotProd: Bad-MA : N=1000000 : Threads=1 : CompTime(ms)=675.31 : CompTime/TotalTime=99.4%
% 3
808559.290182, 55587802.5585, 18447.8097895, 34736458.7911, 172.858625416, 34775918.0587, 553491.632156, 35063031.1762, 102025539.525, 48645.5089723, 52602817.9793, 11.5239083611, 3.09178029199, 6.74570245526, 50360316.005, badma
% #
% # prog=pdotproduct: N=1000000 : R=100 : numThreads=3 : ---------------------
% #
% # PDotProd: Good   : N=1000000 : Threads=3 : CompTime(ms)=162.92 : CompTime/TotalTime=95.5%
% # PDotProd: Good   : N=1000000 : Threads=3 : CompTime(ms)=166.88 : CompTime/TotalTime=95.5%
% # PDotProd: Good   : N=1000000 : Threads=3 : CompTime(ms)=168.29 : CompTime/TotalTime=95.6%
% 4
4029.04762068, 4185865.15817, 1446792.1868, 140682.380409, 421.668147928, 136210.665905, 471791.789868, 147016.547238, 4230987.37558, 594660.130457, 208018.550017, 526.32313404, 603.205599566, 610.995452901, 177435.924512, good
% #
% # PDotProd: Bad-FS : N=1000000 : Threads=3 : CompTime(ms)=587.53 : CompTime/TotalTime=98.9%
% # PDotProd: Bad-FS : N=1000000 : Threads=3 : CompTime(ms)=602.20 : CompTime/TotalTime=98.7%
% # PDotProd: Bad-FS : N=1000000 : Threads=3 : CompTime(ms)=532.61 : CompTime/TotalTime=98.5%
% 5
5736.58476403, 8700101.33577, 435383013.424, 1474030.81459, 221711.889661, 1474464.97138, 836783751.494, 1479752.78675, 9224256.52124, 2389203.45055, 4722172.06923, 1314811.84926, 1410188.98427, 2428814.33129, 2244544.81151, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=1000000 : Threads=3 : CompTime(ms)=230.70 : CompTime/TotalTime=97.8%
% # PDotProd: Bad-MA : N=1000000 : Threads=3 : CompTime(ms)=228.52 : CompTime/TotalTime=96.7%
% # PDotProd: Bad-MA : N=1000000 : Threads=3 : CompTime(ms)=228.01 : CompTime/TotalTime=96.6%
% 6
4302.71241007, 55598861.9829, 15203.5503997, 41520458.0702, 633.217426059, 41985309.3148, 482943.417811, 42684266.5106, 105110334.868, 30230126.027, 54880047.6643, 168.378270111, 231.412186614, 184.208705763, 51994588.3938, badma
% #
% # prog=pdotproduct: N=1000000 : R=100 : numThreads=6 : ---------------------
% #
% # PDotProd: Good   : N=1000000 : Threads=6 : CompTime(ms)=85.45 : CompTime/TotalTime=93.1%
% # PDotProd: Good   : N=1000000 : Threads=6 : CompTime(ms)=85.38 : CompTime/TotalTime=91.5%
% # PDotProd: Good   : N=1000000 : Threads=6 : CompTime(ms)=88.11 : CompTime/TotalTime=91.7%
% 7
4529.5427981, 4252176.38401, 1451307.85917, 142386.602382, 403.737734045, 140111.790385, 514423.173667, 148373.969563, 4385441.1911, 962516.747092, 222210.061864, 908.938354133, 590.105326811, 614.414143259, 174454.158897, good
% #
% # PDotProd: Bad-FS : N=1000000 : Threads=6 : CompTime(ms)=520.76 : CompTime/TotalTime=98.9%
% # PDotProd: Bad-FS : N=1000000 : Threads=6 : CompTime(ms)=519.06 : CompTime/TotalTime=98.5%
% # PDotProd: Bad-FS : N=1000000 : Threads=6 : CompTime(ms)=519.00 : CompTime/TotalTime=98.5%
% 8
10565.1662612, 9579104.44481, 1033246231.38, 2005609.57469, 137149.624244, 1997616.91762, 1726351372.29, 2014200.66264, 10013556.535, 2512906.31855, 5735106.47556, 1951983.89573, 1386930.9743, 2863741.67599, 3026800.35067, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=1000000 : Threads=6 : CompTime(ms)=143.67 : CompTime/TotalTime=94.9%
% # PDotProd: Bad-MA : N=1000000 : Threads=6 : CompTime(ms)=138.92 : CompTime/TotalTime=94.6%
% # PDotProd: Bad-MA : N=1000000 : Threads=6 : CompTime(ms)=139.52 : CompTime/TotalTime=94.7%
% 9
5777.26423478, 56481069.4941, 12211.0162485, 14176615.9556, 515.34147493, 13725055.432, 383256.878198, 13368082.1142, 94089867.5059, 21496772.7705, 53885539.8447, 143.150409703, 118.242238414, 209.858500624, 51634076.7858, badma
% #
% # prog=pdotproduct: N=1000000 : R=100 : numThreads=9 : ---------------------
% #
% # PDotProd: Good   : N=1000000 : Threads=9 : CompTime(ms)=59.19 : CompTime/TotalTime=91.9%
% # PDotProd: Good   : N=1000000 : Threads=9 : CompTime(ms)=59.41 : CompTime/TotalTime=87.9%
% # PDotProd: Good   : N=1000000 : Threads=9 : CompTime(ms)=59.74 : CompTime/TotalTime=87.7%
% 10
5453.70693152, 4315772.18096, 1338094.37007, 153570.679703, 265.238531777, 166902.387633, 525539.599681, 151669.572111, 3957658.15539, 825102.566534, 198324.474377, 776.274027556, 457.918355253, 501.661882745, 160418.971951, good
% #
% # PDotProd: Bad-FS : N=1000000 : Threads=9 : CompTime(ms)=493.12 : CompTime/TotalTime=98.5%
% # PDotProd: Bad-FS : N=1000000 : Threads=9 : CompTime(ms)=495.60 : CompTime/TotalTime=99.2%
% # PDotProd: Bad-FS : N=1000000 : Threads=9 : CompTime(ms)=493.80 : CompTime/TotalTime=98.4%
% 11
12046.267668, 9794537.12611, 1509151379.57, 2105987.37221, 106988.975196, 2104506.9742, 2706513561.69, 2078982.13104, 9994010.0354, 2517865.55271, 5788231.77694, 2001865.2872, 1380318.10232, 2853591.29263, 3011261.80424, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=1000000 : Threads=9 : CompTime(ms)=119.17 : CompTime/TotalTime=93.9%
% # PDotProd: Bad-MA : N=1000000 : Threads=9 : CompTime(ms)=118.78 : CompTime/TotalTime=93.6%
% # PDotProd: Bad-MA : N=1000000 : Threads=9 : CompTime(ms)=119.17 : CompTime/TotalTime=93.9%
% 12
5839.1743093, 56078018.398, 18254.7275965, 15629142.5118, 416.37091534, 15388638.9711, 367072.028592, 15898391.0457, 82877704.9861, 16999783.9466, 53926808.6898, 305.71891866, 209.041014345, 258.948487074, 52307913.7968, badma
% #
% # prog=pdotproduct: N=1000000 : R=100 : numThreads=12 : ---------------------
% #
% # PDotProd: Good   : N=1000000 : Threads=12 : CompTime(ms)=44.12 : CompTime/TotalTime=86.9%
% # PDotProd: Good   : N=1000000 : Threads=12 : CompTime(ms)=42.20 : CompTime/TotalTime=90.8%
% # PDotProd: Good   : N=1000000 : Threads=12 : CompTime(ms)=45.21 : CompTime/TotalTime=91.2%
% 13
6380.97151042, 4421537.58908, 1456898.11037, 135365.03278, 412.639221556, 154453.453985, 656449.584074, 144015.684146, 3481188.60957, 716191.667838, 175296.16636, 701.847776998, 364.054810426, 479.935196432, 166670.135473, good
% #
% # PDotProd: Bad-FS : N=1000000 : Threads=12 : CompTime(ms)=489.80 : CompTime/TotalTime=99.0%
% # PDotProd: Bad-FS : N=1000000 : Threads=12 : CompTime(ms)=488.95 : CompTime/TotalTime=99.1%
% # PDotProd: Bad-FS : N=1000000 : Threads=12 : CompTime(ms)=489.26 : CompTime/TotalTime=99.2%
% 14
22977.6140408, 9737263.62585, 2076316477.27, 2109600.09498, 75754.8602608, 2138709.52012, 3755807751.08, 2155326.88113, 10241162.2787, 2512130.73049, 5978372.634, 2087280.1464, 1401244.60829, 2918835.80067, 3109454.65036, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=1000000 : Threads=12 : CompTime(ms)=110.17 : CompTime/TotalTime=94.5%
% # PDotProd: Bad-MA : N=1000000 : Threads=12 : CompTime(ms)=108.73 : CompTime/TotalTime=96.4%
% # PDotProd: Bad-MA : N=1000000 : Threads=12 : CompTime(ms)=108.22 : CompTime/TotalTime=93.0%
% 15
5263.12639549, 55860734.9209, 20214.9589008, 24789790.5637, 640.094697949, 23415592.5555, 514029.657311, 22207696.5734, 73549813.7613, 14096114.0273, 52837287.4445, 339.255839469, 274.285945149, 433.320947331, 51647137.2828, badma
% #
% # Running: prog=pdotproduct: N=2000000 : R=100 : ++++++++++++++++++++++++++++++++++++++++++++
% # prog=pdotproduct: N=2000000 : R=100 : numThreads=1 : ---------------------
% #
% # PDotProd: Good   : N=2000000 : Threads=1 : CompTime(ms)=1000.59 : CompTime/TotalTime=98.7%
% # PDotProd: Good   : N=2000000 : Threads=1 : CompTime(ms)=996.40 : CompTime/TotalTime=98.5%
% # PDotProd: Good   : N=2000000 : Threads=1 : CompTime(ms)=995.31 : CompTime/TotalTime=98.7%
% 16
17988.8192673, 4110323.739, 24682046.4225, 141009.085031, 88.8483535315, 135446.503302, 703513.634552, 135636.089301, 4074777.97094, 37938.8896224, 212933.996207, 24.5819133641, 37.595867498, 84.1890366194, 327185.427542, good
% #
% # PDotProd: Good   : N=2000000 : Threads=1 : CompTime(ms)=998.55 : CompTime/TotalTime=98.9%
% # PDotProd: Good   : N=2000000 : Threads=1 : CompTime(ms)=1000.86 : CompTime/TotalTime=99.2%
% # PDotProd: Good   : N=2000000 : Threads=1 : CompTime(ms)=995.65 : CompTime/TotalTime=98.5%
% 17
16908.7856202, 4109949.71242, 24469791.5353, 140843.354639, 122.421490803, 135674.018828, 1084955.96382, 135036.206074, 4070428.45645, 39736.6985181, 215153.520873, 32.1316248827, 42.2530867208, 111.978712716, 323510.999465, good
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=2000000 : Threads=1 : CompTime(ms)=5290.04 : CompTime/TotalTime=99.7%
% # PDotProd: Bad-MA : N=2000000 : Threads=1 : CompTime(ms)=5089.13 : CompTime/TotalTime=99.8%
% # PDotProd: Bad-MA : N=2000000 : Threads=1 : CompTime(ms)=4964.48 : CompTime/TotalTime=99.8%
% 18
364354.247603, 55635766.4768, 16389.4356055, 13741964.7014, 701.885816504, 13736392.9805, 999888.024135, 13727717.5, 107163733.327, 264203.620745, 47350273.8894, 65.3948095914, 318.384051782, 1220.74929515, 42660034.699, badma
% #
% # prog=pdotproduct: N=2000000 : R=100 : numThreads=3 : ---------------------
% #
% # PDotProd: Good   : N=2000000 : Threads=3 : CompTime(ms)=324.60 : CompTime/TotalTime=96.6%
% # PDotProd: Good   : N=2000000 : Threads=3 : CompTime(ms)=325.21 : CompTime/TotalTime=96.5%
% # PDotProd: Good   : N=2000000 : Threads=3 : CompTime(ms)=326.42 : CompTime/TotalTime=96.3%
% 19
5249.65696371, 4055943.35344, 3018679.35876, 133955.924134, 465.937295488, 135782.740246, 724531.849365, 139445.081577, 4064986.31092, 1090412.13464, 180109.037314, 551.254301135, 605.605588286, 647.86089165, 183201.254609, good
% #
% # PDotProd: Bad-FS : N=2000000 : Threads=3 : CompTime(ms)=1167.71 : CompTime/TotalTime=98.9%
% # PDotProd: Bad-FS : N=2000000 : Threads=3 : CompTime(ms)=1123.00 : CompTime/TotalTime=98.6%
% # PDotProd: Bad-FS : N=2000000 : Threads=3 : CompTime(ms)=1151.93 : CompTime/TotalTime=98.7%
% 20
12407.650605, 8685812.04964, 429448744.226, 1537767.62508, 199769.528774, 1524434.39828, 784258340.742, 1520710.16648, 9077580.78059, 2170303.80465, 4658791.19207, 1341757.69942, 1358312.9173, 2481777.24009, 2373644.23616, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=2000000 : Threads=3 : CompTime(ms)=677.19 : CompTime/TotalTime=97.8%
% # PDotProd: Bad-MA : N=2000000 : Threads=3 : CompTime(ms)=739.64 : CompTime/TotalTime=98.2%
% # PDotProd: Bad-MA : N=2000000 : Threads=3 : CompTime(ms)=665.53 : CompTime/TotalTime=97.8%
% 21
8128.52196008, 55176473.6194, 15145.767064, 33431208.3176, 695.555381562, 33453522.3623, 697530.197511, 33764477.579, 100599770.889, 3865099.54808, 50446106.3723, 153.672443469, 1224.09966272, 1005.67915536, 49176655.1371, badma
% #
% # prog=pdotproduct: N=2000000 : R=100 : numThreads=6 : ---------------------
% #
% # PDotProd: Good   : N=2000000 : Threads=6 : CompTime(ms)=163.51 : CompTime/TotalTime=91.4%
% # PDotProd: Good   : N=2000000 : Threads=6 : CompTime(ms)=163.87 : CompTime/TotalTime=91.6%
% # PDotProd: Good   : N=2000000 : Threads=6 : CompTime(ms)=164.55 : CompTime/TotalTime=92.2%
% 22
6451.08024113, 4089896.81056, 1564662.49038, 142974.959603, 261.489540236, 130816.806678, 645756.353155, 121568.518243, 3729575.80709, 339635.403728, 168056.693574, 505.525288345, 354.311980186, 421.905756971, 162028.629786, good
% #
% # PDotProd: Bad-FS : N=2000000 : Threads=6 : CompTime(ms)=1034.28 : CompTime/TotalTime=98.7%
% # PDotProd: Bad-FS : N=2000000 : Threads=6 : CompTime(ms)=1037.43 : CompTime/TotalTime=98.5%
% # PDotProd: Bad-FS : N=2000000 : Threads=6 : CompTime(ms)=1036.56 : CompTime/TotalTime=98.8%
% 23
10753.2546803, 9524970.13025, 1036672966.41, 2006788.36055, 138784.841893, 2000495.4208, 1726102379.63, 2007092.96663, 10011436.9964, 1964466.29721, 5652784.70083, 1941815.54385, 1350697.09626, 2825979.04839, 3043257.96691, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=2000000 : Threads=6 : CompTime(ms)=281.19 : CompTime/TotalTime=94.7%
% # PDotProd: Bad-MA : N=2000000 : Threads=6 : CompTime(ms)=287.87 : CompTime/TotalTime=95.0%
% # PDotProd: Bad-MA : N=2000000 : Threads=6 : CompTime(ms)=275.04 : CompTime/TotalTime=95.3%
% 24
7166.1908609, 55149698.7117, 12442.7142208, 12744139.328, 517.959929917, 12949616.0861, 578244.304259, 12687662.2827, 95869175.997, 7729195.2985, 55074358.8937, 158.257718945, 1096.97217096, 567.617685284, 52516676.136, badma
% #
% # prog=pdotproduct: N=2000000 : R=100 : numThreads=9 : ---------------------
% #
% # PDotProd: Good   : N=2000000 : Threads=9 : CompTime(ms)=112.53 : CompTime/TotalTime=87.8%
% # PDotProd: Good   : N=2000000 : Threads=9 : CompTime(ms)=109.46 : CompTime/TotalTime=87.9%
% # PDotProd: Good   : N=2000000 : Threads=9 : CompTime(ms)=113.04 : CompTime/TotalTime=90.0%
% 25
6503.18873723, 4084120.57829, 2919283.96576, 151377.051151, 260.348268638, 131495.773828, 676031.985707, 134270.481066, 4174791.67017, 166644.127786, 190367.423201, 699.612816944, 554.64046697, 681.386766025, 174520.958801, good
% #
% # PDotProd: Bad-FS : N=2000000 : Threads=9 : CompTime(ms)=984.77 : CompTime/TotalTime=99.2%
% # PDotProd: Bad-FS : N=2000000 : Threads=9 : CompTime(ms)=999.06 : CompTime/TotalTime=99.1%
% # PDotProd: Bad-FS : N=2000000 : Threads=9 : CompTime(ms)=983.81 : CompTime/TotalTime=98.7%
% 26
11137.8384382, 9600304.76672, 1488029475.15, 2034793.7441, 107456.500006, 2024415.70684, 2684198234.02, 2026128.97461, 9913318.72533, 1831418.05738, 5721062.41492, 1984986.25994, 1363338.50465, 2840612.19257, 3007312.41206, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=2000000 : Threads=9 : CompTime(ms)=319.10 : CompTime/TotalTime=95.4%
% # PDotProd: Bad-MA : N=2000000 : Threads=9 : CompTime(ms)=256.69 : CompTime/TotalTime=95.2%
% # PDotProd: Bad-MA : N=2000000 : Threads=9 : CompTime(ms)=279.43 : CompTime/TotalTime=94.7%
% 27
7964.44148765, 55206652.9077, 18296.8836018, 7858324.6779, 475.398855825, 7713778.83371, 639326.021385, 7295052.21506, 86938842.3138, 5161914.64327, 54509037.3374, 450.666311153, 4486.98949645, 757.012603112, 51503876.8951, badma
% #
% # prog=pdotproduct: N=2000000 : R=100 : numThreads=12 : ---------------------
% #
% # PDotProd: Good   : N=2000000 : Threads=12 : CompTime(ms)=85.13 : CompTime/TotalTime=84.5%
% # PDotProd: Good   : N=2000000 : Threads=12 : CompTime(ms)=87.73 : CompTime/TotalTime=90.5%
% # PDotProd: Good   : N=2000000 : Threads=12 : CompTime(ms)=87.16 : CompTime/TotalTime=88.0%
% 28
4820.47834432, 4094961.09304, 2004231.47566, 144032.428277, 197.126717602, 130603.419538, 1125399.25163, 130229.90755, 4003201.59276, 71438.1914779, 183015.066341, 743.041617358, 734.081312013, 835.797370843, 170857.425371, good
% #
% # PDotProd: Bad-FS : N=2000000 : Threads=12 : CompTime(ms)=973.43 : CompTime/TotalTime=98.8%
% # PDotProd: Bad-FS : N=2000000 : Threads=12 : CompTime(ms)=973.77 : CompTime/TotalTime=99.2%
% # PDotProd: Bad-FS : N=2000000 : Threads=12 : CompTime(ms)=975.20 : CompTime/TotalTime=99.2%
% 29
12362.2553145, 9748353.00685, 2064799062.42, 2095971.15464, 73991.0643656, 2094465.87832, 3772115293.26, 2099803.29554, 10169560.2259, 1796444.09771, 5851225.40966, 2043131.78995, 1367508.65246, 2885332.75726, 3103400.98392, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=2000000 : Threads=12 : CompTime(ms)=234.94 : CompTime/TotalTime=94.9%
% # PDotProd: Bad-MA : N=2000000 : Threads=12 : CompTime(ms)=235.11 : CompTime/TotalTime=96.8%
% # PDotProd: Bad-MA : N=2000000 : Threads=12 : CompTime(ms)=227.70 : CompTime/TotalTime=95.1%
% 30
5407.11032153, 55260088.4786, 21463.4115247, 19517791.7488, 383.946791926, 19812204.0013, 826326.6089, 19522177.948, 78780871.7309, 929490.557858, 55186924.723, 382.964471918, 1969.41128578, 903.594076466, 52249485.6234, badma
% #
% # Running: prog=pdotproduct: N=5000000 : R=100 : ++++++++++++++++++++++++++++++++++++++++++++
% # prog=pdotproduct: N=5000000 : R=100 : numThreads=1 : ---------------------
% #
% # PDotProd: Good   : N=5000000 : Threads=1 : CompTime(ms)=2506.94 : CompTime/TotalTime=99.0%
% # PDotProd: Good   : N=5000000 : Threads=1 : CompTime(ms)=2502.68 : CompTime/TotalTime=99.0%
% # PDotProd: Good   : N=5000000 : Threads=1 : CompTime(ms)=2502.50 : CompTime/TotalTime=99.0%
% 31
3141.73532165, 4124179.79637, 29122998.139, 138961.221107, 133.940702901, 138187.51354, 1339447.09508, 138260.806718, 4133907.78833, 40855.7209847, 217822.810096, 34.3239180844, 35.4207350156, 115.036740497, 339331.415674, good
% #
% # PDotProd: Good   : N=5000000 : Threads=1 : CompTime(ms)=2502.55 : CompTime/TotalTime=98.9%
% # PDotProd: Good   : N=5000000 : Threads=1 : CompTime(ms)=2502.27 : CompTime/TotalTime=99.0%
% # PDotProd: Good   : N=5000000 : Threads=1 : CompTime(ms)=2502.15 : CompTime/TotalTime=99.0%
% 32
3013.97380973, 4102441.66597, 28871183.793, 138285.346993, 89.6839731054, 137670.693087, 1190923.71559, 137265.280324, 4122257.63921, 38897.6710086, 215435.389324, 13.5201969506, 47.9645082294, 85.7566778007, 342669.520476, good
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=5000000 : Threads=1 : CompTime(ms)=14431.74 : CompTime/TotalTime=99.8%
% # PDotProd: Bad-MA : N=5000000 : Threads=1 : CompTime(ms)=14155.34 : CompTime/TotalTime=99.9%
% # PDotProd: Bad-MA : N=5000000 : Threads=1 : CompTime(ms)=14373.95 : CompTime/TotalTime=99.9%
% 33
41041.0312624, 55518306.9812, 7410.97793583, 44443018.8061, 440.76462803, 44442009.8736, 922999.374233, 44472269.439, 106470184.328, 275356.355713, 55218384.9156, 253.533746987, 1063.72377583, 1315.81856246, 52427934.3843, badma
% #
% # prog=pdotproduct: N=5000000 : R=100 : numThreads=3 : ---------------------
% #
% # PDotProd: Good   : N=5000000 : Threads=3 : CompTime(ms)=833.06 : CompTime/TotalTime=96.8%
% # PDotProd: Good   : N=5000000 : Threads=3 : CompTime(ms)=837.22 : CompTime/TotalTime=96.9%
% # PDotProd: Good   : N=5000000 : Threads=3 : CompTime(ms)=827.19 : CompTime/TotalTime=96.7%
% 34
2489.56080807, 4084598.15916, 17365957.4565, 138873.312534, 567.454913171, 137899.804361, 1194538.60557, 138311.665757, 4135370.49861, 46171.2629664, 207185.836294, 357.781193975, 655.932188954, 870.962300484, 259908.354294, good
% #
% # PDotProd: Bad-FS : N=5000000 : Threads=3 : CompTime(ms)=3004.45 : CompTime/TotalTime=99.1%
% # PDotProd: Bad-FS : N=5000000 : Threads=3 : CompTime(ms)=2968.03 : CompTime/TotalTime=99.1%
% # PDotProd: Bad-FS : N=5000000 : Threads=3 : CompTime(ms)=2932.11 : CompTime/TotalTime=99.1%
% 35
4685.4306052, 8500765.81389, 462772754.41, 1469808.66058, 230906.944119, 1471228.23094, 877977771.737, 1471716.13996, 9005922.49015, 1223596.95346, 4557475.2278, 1299777.34891, 1332656.28496, 2358075.72747, 2295662.58064, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=5000000 : Threads=3 : CompTime(ms)=4305.06 : CompTime/TotalTime=99.4%
% # PDotProd: Bad-MA : N=5000000 : Threads=3 : CompTime(ms)=4420.60 : CompTime/TotalTime=99.4%
% # PDotProd: Bad-MA : N=5000000 : Threads=3 : CompTime(ms)=4399.58 : CompTime/TotalTime=99.5%
% 36
8976.19973363, 55499852.539, 22596.1460479, 17236117.2798, 1839.05818143, 17245407.5434, 1300256.07965, 17255547.6304, 98125571.9368, 844605.45037, 48819506.1098, 1086.81190631, 3961.64937625, 2489.29463094, 45264130.8947, badma
% #
% # prog=pdotproduct: N=5000000 : R=100 : numThreads=6 : ---------------------
% #
% # PDotProd: Good   : N=5000000 : Threads=6 : CompTime(ms)=423.24 : CompTime/TotalTime=94.2%
% # PDotProd: Good   : N=5000000 : Threads=6 : CompTime(ms)=429.33 : CompTime/TotalTime=94.2%
% # PDotProd: Good   : N=5000000 : Threads=6 : CompTime(ms)=432.75 : CompTime/TotalTime=94.1%
% 37
2225.11992096, 4108691.1852, 22142576.0305, 142005.269366, 364.647390019, 140864.815383, 1298149.21593, 141854.497927, 4204487.29471, 41943.3341311, 221214.887371, 696.501338656, 687.355757395, 913.970195943, 287975.932116, good
% #
% # PDotProd: Bad-FS : N=5000000 : Threads=6 : CompTime(ms)=2657.01 : CompTime/TotalTime=99.1%
% # PDotProd: Bad-FS : N=5000000 : Threads=6 : CompTime(ms)=2671.15 : CompTime/TotalTime=99.2%
% # PDotProd: Bad-FS : N=5000000 : Threads=6 : CompTime(ms)=2700.49 : CompTime/TotalTime=99.0%
% 38
7893.941628, 9501757.47347, 1048903858.08, 1987299.77265, 160404.793402, 1986284.02941, 1788790348.02, 1985389.56991, 9952092.61521, 1718897.64165, 5619308.3831, 1913780.25149, 1342757.93797, 2778279.64139, 3048570.84869, badfs
% #
% # 	STRIDE=31 : ......................
% # PDotProd: Bad-MA : N=5000000 : Threads=6 : CompTime(ms)=4140.80 : CompTime/TotalTime=99.4%
% # PDotProd: Bad-MA : N=5000000 : Threads=6 : CompTime(ms)=4153.51 : CompTime/TotalTime=99.5%
% # PDotProd: Bad-MA : N=5000000 : Threads=6 : CompTime(ms)=4126.21 : CompTime/TotalTime=99.3%
% 39
10831.2326351, 55535004.5026, 28003.1790074, 17288843.5386, 2182.26691796, 17284206.3596, 2068798.21485, 17255346.8249, 91267253.1829, 3887130.82945, 53422342.0372, 2184.5334329, 8576.76892429, 5390.04892345, 46710912.3628, badma
% #
% # prog=pdotproduct: N=5000000 : R=100 : numThreads=9 : ---------------------
% #
% # PDotProd: Good   : N=5000000 : Threads=9 : CompTime(ms)=285.18 : CompTime/TotalTime=92.2%
% # PDotProd: Good   : N=5000000 : Threads=9 : CompTime(ms)=285.36 : CompTime/TotalTime=92.4%
% # PDotProd: Good   : N=5000000 : Threads=9 : CompTime(ms)=285.06 : CompTime/TotalTime=92.4%
% 40
1699.52856744, 4174989.91001, 26283089.1287, 144135.852233, 206.600089987, 144313.444306, 1256828.28351, 143539.153371, 4137081.35303, 51138.3788177, 229364.755366, 686.54496231, 960.021002645, 707.02121011, 308187.152468, good
% #
% # PDotProd: Bad-FS : N=5000000 : Threads=9 : CompTime(ms)=2546.58 : CompTime/TotalTime=99.1%
% # PDotProd: Bad-FS : N=5000000 : Threads=9 : CompTime(ms)=2530.81 : CompTime/TotalTime=99.1%
% # PDotProd: Bad-FS : N=5000000 : Threads=9 : CompTime(ms)=2504.62 : CompTime/TotalTime=99.0%
% 41
